id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references,normalized_county
13538143,TEX,,,PreservedSpecimen,ae3d574f-566a-428b-acac-8495227715a2,TEX00308845,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus havardii,1449.0,Rydb.,Quercus,,havardii,,,Species,"Turner, Billie Lee",2000,,,,,,Tod F. Stuessy,,158,1965-07-09,,1965.0,7.0,9.0,190.0,,1965-7-9,,"Mounds of sand up to 10 ft. high. Common; clumped shrub, 1-6 ft. high. Dominant species.",,,,,,,,herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=96ffae53-e682-48af-a877-75a7d1b31186,,,fruits,,,,,,,Sheet,,North America,,,,United States,Texas,Winkler,,3 mi. N.E. of Wink on 115. 100 yds. from side of road.,,,,,,,,,,,,,,,,,,,,,,,2024-06-25 12:33:36,ae3d574f-566a-428b-acac-8495227715a2,366,8ea04d09-fae0-4ebe-a3d7-6b4f39703d44,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13538143,Winkler
13571302,TEX,,,PreservedSpecimen,ae6c84e4-cbbc-4993-8a79-a82dc6ea3f37,TEX00355381,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Dimorphocarpa,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,Dimorphocarpa candicans,18145.0,(Raf.) Rollins,Dimorphocarpa,,candicans,,,Species,"Henrickson, James S.",2001,,,,,,Robert S. Irving,,98,1965-07-10,,1965.0,7.0,10.0,191.0,,1965-7-10,,,,,,,,,,herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=37d06a00-0dd0-4922-8b53-dbff434fcd2a,,,fruits,,,,,,,Sheet,,North America,,,,United States,Texas,Winkler,,Roadside 2 miles west of Kermit.,,,,,,,,,,,,,,,,,,,,,,,2024-06-25 12:34:10,ae6c84e4-cbbc-4993-8a79-a82dc6ea3f37,366,cdabf6e5-680c-4e96-b864-2150bc42979e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13571302,Winkler
13540282,TEX,,,PreservedSpecimen,afef949d-263a-424e-a0f2-e3912b0c7d12,TEX00312521,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Gentianales|Apocynaceae|Asclepias,Plantae,Magnoliophyta,,Gentianales,Apocynaceae,Asclepias oenotheroides,17935.0,Schltdl. & Cham.,Asclepias,,oenotheroides,,,Species,"Turner, Billie Lee",2002,,,,,,Billie Lee Turner,,21-648,2001-06-01,,2001.0,6.0,1.0,152.0,,2001-6-1,,Calcareous soils.,,,,,,,,,,,flowers,,,,,,,Sheet,,North America,,,,United States,Texas,Winkler,,0.5 miles west of the Ector county line along highway 302.,,,,31.9,-102.78333,,,,,,,,,,,,,,,,,,2024-06-25 12:34:09,afef949d-263a-424e-a0f2-e3912b0c7d12,366,36feb414-0026-4e90-8012-6353918d1aef,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13540282,Winkler
13540211,TEX,,,PreservedSpecimen,b11d97fc-8f46-464b-8e4b-d940f68b7705,TEX00312450,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Haploesthes|Haploesthes greggii,Plantae,Magnoliophyta,,Asterales,Asteraceae,Haploesthes greggii var. texana,86102.0,(J.M. Coult.) I.M. Johnst.,Haploesthes,,greggii,var.,texana,Variety,"Turner, Billie Lee",2002,,,,,,Billie Lee Turner,,21-699,2001-06-01,,2001.0,6.0,1.0,152.0,,2001-6-1,,Calcareous soils.,,,,,,,,,,,flowers,,,,,,,Sheet,,North America,,,,United States,Texas,Winkler,,Northernmost part of county where highway 1218 enters Andrews County.,,,,32.08333,-103.05,,,,,,,,,,,,,,,,,,2024-06-25 12:35:01,b11d97fc-8f46-464b-8e4b-d940f68b7705,366,aa9f70f1-d891-4223-9053-9422ce2cb16f,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13540211,Winkler
27438894,TEX,,,PreservedSpecimen,b15767de-8686-4e79-a81a-8467728a385c,TEX00516043,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Gentianales|Rubiaceae|Hedyotis,Plantae,Magnoliophyta,,Gentianales,Rubiaceae,Hedyotis humifusa,64997.0,Engelm. ex A.Gray,Hedyotis,,humifusa,,,Species,"Neff, John L.",2016,,,,,,John L. Neff,,16-04-25-02,2016-04-25,,2016.0,4.0,25.0,116.0,,2016-4-25,,Partially stabilized sand dunes.,,,,,,,,,,,,,,,,,,Sheet,,North America,,,,United States,Texas,Winkler,,"Kermit, 21 mi. NE on side of Hwy 115.",,,,,,,,,,,,,,,,,,,,,,,2024-06-25 12:34:51,b15767de-8686-4e79-a81a-8467728a385c,366,f067e6b2-330d-444c-a556-ebd584296d1d,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=27438894,Winkler
13552622,TEX,,,PreservedSpecimen,b2d270d1-9e1b-4f8b-be25-ddf10971a76a,TEX00329796,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Bouteloua,Plantae,Magnoliophyta,,Poales,Poaceae,Bouteloua aristidoides,714.0,(Kunth) Griseb.,Bouteloua,,aristidoides,,,Species,"Turner, Billie Lee",2000,,,,,,Barton H. Warnock,,18545,1961-09-03,,1961.0,9.0,3.0,246.0,,1961-9-3,,Infrequent annual; sandy soil.,,,,,,,,herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=3EA19E18-B148-4E0D-B18C-1DD64CABDDC6,,,flowers and fruits,,,,,,,Sheet,,North America,,,,United States,Texas,Winkler,,10 miles northeast of Kermit.,,,,31.8576,-103.093,,10000.0,,,,,,,,,,,,,,,,2024-06-25 12:33:30,b2d270d1-9e1b-4f8b-be25-ddf10971a76a,366,3e12c302-0d8a-41e3-8a07-5b7d398e0150,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13552622,Winkler
13602011,TEX,,,PreservedSpecimen,b3c25dfd-a806-43c0-a6bd-93435264af84,TEX00404425,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Phyllanthaceae|Phyllanthus|Phyllanthus abnormis,Plantae,Magnoliophyta,,Malpighiales,Phyllanthaceae,Phyllanthus abnormis var. abnormis,95267.0,,Phyllanthus,,abnormis,var.,abnormis,Variety,"Levin, Geoffrey A.",2009,,,,,,Barton H. Warnock,,18356,1961-09-03,,1961.0,9.0,3.0,246.0,,1961-9-3,,Frequent annual; sandy soil.,,,,,,,,,,,flowers,,,,,,,Sheet,,North America,,,,United States,Texas,Winkler,,1-3 miles northeast of Kermit.,,,,,,,,,,,,,,,,,,,,,,,2024-06-25 12:35:06,b3c25dfd-a806-43c0-a6bd-93435264af84,366,423db67f-ffe4-4752-af19-1c64e7360631,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13602011,Winkler
13540281,TEX,,,PreservedSpecimen,b4b48636-af2a-4fcc-8a4d-81287a442d4f,TEX00312520,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Xanthisma,Plantae,Magnoliophyta,,Asterales,Asteraceae,Xanthisma viscidum,134527.0,(Wooton & Standl.) D.R.Morgan & R.L.Hartm.,Xanthisma,,viscidum,,,Species,"Hartman, Ronald L.",2016,,,,,,Billie Lee Turner,,21-646,2001-06-01,,2001.0,6.0,1.0,152.0,,2001-6-1,,Calcareous soils. Annual.,,,,,,,,,,,flowers,,,,,,,Sheet,,North America,,,,United States,Texas,Winkler,,0.5 miles west of the Ector county line along highway 302.,,,,31.9,-102.78333,,,,,,,,,,,,,,,,,,2024-06-25 12:35:30,b4b48636-af2a-4fcc-8a4d-81287a442d4f,366,ac3c2390-0f2b-48c2-9e51-81c793fafabc,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13540281,Winkler
13496716,TEX,,,PreservedSpecimen,b4c2f807-d484-4697-9f7f-2a15a113ba25,TEX00030022,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,Physaria fendleri,32906.0,(A. Gray) O'Kane & Al-Shehbaz,Physaria,,fendleri,,,Species,"Turner, Billie Lee",2005,,,,,,J. O. Parks,,23,1949-04-02,,1949.0,4.0,2.0,92.0,,1949-4-2,,"Frequent along hwy, sandy soil.",,,,,,,,,,,flowers,,,,,,,Sheet,,North America,,,,United States,Texas,Winkler,,6 mi. NW of Wink.,,,,,,,,,,,,,,,,,,,,,,,2024-06-25 12:34:32,b4c2f807-d484-4697-9f7f-2a15a113ba25,366,f9bd3675-70e9-49ab-9992-66c6dfb7f3c5,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13496716,Winkler
13527932,TEX,,,PreservedSpecimen,b4c52c37-930b-4947-bc15-d194d65f6216,TEX00293613,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Cyperaceae|Eleocharis,Plantae,Magnoliophyta,,Poales,Cyperaceae,Eleocharis montevidensis,1913.0,Kunth,Eleocharis,,montevidensis,,,Species,"Turner, Billie Lee",2000,,,,,,Rogers McVaugh,,10730,1949-05-29,,1949.0,5.0,29.0,149.0,,1949-5-29,,"In moist sand, locally abundant in a hollow between dunes.",,,,,,,,herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=0aca982e-385f-4eb5-8245-ed5ed220bd10,,,flowers and fruits,,,,,,,Sheet,,North America,,,,United States,Texas,Winkler,,"High dunes 4.5 miles north, then 7 miles east from Kermit, one-half to 1 mile east of end of road.",,,,,,,,,,,,,,,,,,,,,,,2024-06-25 12:33:40,b4c52c37-930b-4947-bc15-d194d65f6216,366,ae276ed2-0429-475d-8d79-b952a12a7377,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13527932,Winkler
