id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references,normalized_county
25266827,BRIT,VDB,,PreservedSpecimen,f104c631-1e95-481b-8c63-0cab6d9a1287,BRIT538235,94287,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Plantago,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Plantago helleri,18582.0,Small,Plantago,,helleri,,,Species,M. Powell,1959-06-29,,,,,,Barton H. Warnock,W. D. McBryde,15300,1957-06-05,,1957.0,6.0,5.0,156.0,,,infrequent,,,infrequent annual,,,,,,,,,,,,,,,,,,,,,,United States,Texas,Crockett,,thirty miles north of Juno.,,,,,,,,,,,,,,689.0,,,,,2260 feet,,,apbordelon,2023-07-16 07:02:03,,264,f104c631-1e95-481b-8c63-0cab6d9a1287,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25266827,Crockett
26852448,BRIT,VDB,,PreservedSpecimen,b2f585c7-81eb-403b-aa2b-1481c18dee04,BRIT547622,94443,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Sapindales|Rutaceae|Thamnosma|Thamnosma texanum,Plantae,Magnoliophyta,,Sapindales,Rutaceae,Thamnosma texanum var. purpureum,134936.0,Woodruff ,Thamnosma,,texanum,var.,purpureum,Variety,Lindsay Woodruff,1992-00-00,,,,,,Barton H. Warnock,W. D. McBryde,15259,1957-06-07,,1957.0,6.0,7.0,158.0,,,Frequent.,Limestone hills.,,Frequent perennial; pungent; flowers cream tinged with maroon.,,,,,,,,,,,,,,,,,,,,,,United States,Texas,Crockett,,Fifteen miles west of Ozona.,,0.0,,,,,,,,,,,,686.0,,,,,2250 feet.,,,apbordelon,2023-07-16 07:02:03,,264,b2f585c7-81eb-403b-aa2b-1481c18dee04,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26852448,Crockett
27937729,HSU,,,PreservedSpecimen,296aacaa-bcd0-4015-9388-40e3a830685e,HSU0001998,0001998,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Engelmannia,Plantae,Magnoliophyta,,Asterales,Asteraceae,Engelmannia pinnatifida,10425.0,A. Gray ex Nutt.,Engelmannia,,pinnatifida,,,Species,,,,,,,,Lissa Davis,,138,1968-05-06,,1968.0,5.0,6.0,127.0,,"May 6, 1968",,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,Crockett,,"Rocky roadside, 15 mile E of Ozona",,,,,,,,,,,,,,,,,,,,,,tboucher,2023-07-16 07:02:03,,495,296aacaa-bcd0-4015-9388-40e3a830685e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=27937729,Crockett
28039808,HSU,,,PreservedSpecimen,659774d1-7441-4fdf-923c-dd1f3c289ddb,HSU0002497,0002497,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Evax,Plantae,Magnoliophyta,,Asterales,Asteraceae,Evax prolifera,18239.0,Nutt. ex DC.,Evax,,prolifera,,,Species,,,,,,,,Lissa Davis,,137,1968-05-06,,1968.0,5.0,6.0,127.0,,"May 6, 1968",,roadside,rocky,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,Crockett,,15 mi. E of Ozona,,,,,,,,,,,,,,,,,,,,,,tboucher,2023-07-16 07:02:03,,495,659774d1-7441-4fdf-923c-dd1f3c289ddb,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28039808,Crockett
28066470,HSU,,,PreservedSpecimen,40442d75-f590-4932-adff-4f667d41d20f,HSU0003478,0003478 | LAB103304,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Lamiaceae|Salvia,Plantae,Magnoliophyta,,Lamiales,Lamiaceae,Salvia farinacea,17316.0,Benth.,Salvia,,farinacea,,,Species,,,,,,,,Lissa Davis,,119,1968-05-06,,1968.0,5.0,6.0,127.0,,"May 6, 1968",,rocky soil,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,Crockett,,15 mile W of Ozona,,,,,,,,,,,,,,,,,,,,,,tboucher,2023-07-16 07:02:03,,495,40442d75-f590-4932-adff-4f667d41d20f,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28066470,Crockett
28067831,HSU,,,PreservedSpecimen,a547f681-63c0-44ae-8c69-417c97678eb9,HSU0003429,0003429 | LAB106105,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Lamiaceae|Marrubium,Plantae,Magnoliophyta,,Lamiales,Lamiaceae,Marrubium vulgare,885.0,L.,Marrubium,,vulgare,,,Species,,,,,,,,Lissa Davis,,132,1968-05-06,,1968.0,5.0,6.0,127.0,,"May 6, 1968",,rocky hillside,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,Crockett,,15 mi. E of Ozona,,,,,,,,,,,,,,,,,,,,,,tboucher,2023-07-16 07:02:03,,495,a547f681-63c0-44ae-8c69-417c97678eb9,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28067831,Crockett
13459488,LL,,,PreservedSpecimen,00c92d25-0601-4715-9288-2312445540d1,LL00403375,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Onagraceae|Oenothera|Oenothera capillifolia,Plantae,Magnoliophyta,,Myrtales,Onagraceae,Oenothera capillifolia subsp. berlandieri,323250.0,(Spach) W. L. Wagner & Hoch,Oenothera,,capillifolia,subsp.,berlandieri,Subspecies,,2015,,2015 determination update based on B. L. Turner 2008 determination (O. berlandieri var. berlandier) updated to nomeclature/taxonomy of Wagner et al. Phytokeys 28:61-72 (2013).,,,,Barton H. Warnock|Wilbur D. McBryde,,15289,1957-06-05,,1957.0,6.0,5.0,156.0,,1957-6-5,,"Infrequent annual, large yellow flowers.",,,,,,,,,,,flowers,,,,,,,Sheet,,North America,,,,United States,Texas,Crockett,,30 miles N of Juno.,,,,,,,,,,,,,,,,,,,,,,,2024-06-25 12:56:45,00c92d25-0601-4715-9288-2312445540d1,365,bc982cb8-b418-4de7-bd8e-3c917eeb9b87,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13459488,Crockett
13434359,LL,,,PreservedSpecimen,01bff84e-aadd-4449-b2ee-dd4803607adb,LL00303317,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Polygalaceae|Rhinotropis|Rhinotropis lindheimeri,Plantae,Magnoliophyta,,Fabales,Polygalaceae,Rhinotropis lindheimeri var. lindheimeri,373839.0,,Rhinotropis,,lindheimeri,var.,lindheimeri,Variety,"Wendt, Tom L.",2018,,,,,,Tom L. Wendt|Emily J. Lott,,1134,1975-08-11,,1975.0,8.0,11.0,223.0,,1975-8-11,,"Open juniper grassland. Rolling limestone area. Rocky limestone-derived soil. Associates: Grasses: Aristida, Erioneuron, Bouteloua curtipendula, etc., and with scattered Juniperus, Yucca, and Opuntia lindherimeri. Growing on rocky side of drainage ditch, and in flat, less rocky area back from road, under juniper or in open.",,,,,,,,,,,sterile,,,,,,,Sheet,,North America,,,,United States,Texas,Crockett,,"23.2 miles W of Ozona city limits on Rte. 290, N side of road. Along right-of-way.",,,,30.7,-101.56667,,,,,,,,,,,,,,,,,,2024-06-25 12:56:49,01bff84e-aadd-4449-b2ee-dd4803607adb,365,7424a81a-4907-4ac2-a0f4-927bf3264bcd,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13434359,Crockett
13425786,LL,,,PreservedSpecimen,020b8865-ace5-494f-b00d-23b0ead39f00,LL00044568,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Gentianales|Apocynaceae|Funastrum,Plantae,Magnoliophyta,,Gentianales,Apocynaceae,Funastrum crispum,7087.0,(Benth.) Schlechter,Funastrum,,crispum,,,Species,"Turner, Billie Lee",2004,,,,,,Donovan S. Correll|Dieter C. Wasshausen,,27982,1963-06-21,,1963.0,6.0,21.0,172.0,,1963-6-21,,Rimrock.,,,,,,,,,,,flowers,,,,,,,Sheet,,North America,,,,United States,Texas,Crockett,,"Ledges near roadside park, near Fort Lancaster ruins.",,,,,,,,,,,,,,,,,,,,,,,2024-06-25 12:55:55,020b8865-ace5-494f-b00d-23b0ead39f00,365,db6e38f0-f1ae-433a-848e-4308e2f670f8,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13425786,Crockett
13453451,LL,,,PreservedSpecimen,020c13e3-2d92-48f5-9158-71574105299c,LL00379487,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum longifolium,Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,Eriogonum longifolium var. longifolium,83201.0,,Eriogonum,,longifolium,var.,longifolium,Variety,"Turner, Billie Lee",2000,,,,,,Victor L. Cory,,32767,1939-08-24,,1939.0,8.0,24.0,236.0,,1939-8-24,,,,,,,,,,herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=3b6cb9c8-ff3a-44a6-bf60-c9bbde68333d,,,flowers,,,,,,,Sheet,,North America,,,,United States,Texas,Crockett,,2.5 mi. N. of Leon Powell.,,,,,,,,,,,,,,,,,,,,,,,2024-06-25 12:56:18,020c13e3-2d92-48f5-9158-71574105299c,365,c9d43012-e25a-4225-abbc-dccf057fb28d,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13453451,Crockett
