id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references,normalized_county
6072821,SJNM,,,PreservedSpecimen,989e20df-a610-11e3-a341-00ff10703b0e,SJNM-V-0023969,21079,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Cactaceae|Echinocactus,Plantae,Magnoliophyta,,Caryophyllales,Cactaceae,Echinocactus horizonthalonius,3423.0,Lem.,Echinocactus,,horizonthalonius,,,Species,"Heil, Kenneth D.",,,,,,,"Heil, Kenneth D.",,2007,1984-06-06,,1984.0,6.0,6.0,158.0,,,,Mesquite and creosote.,Limestone,,,,,,,herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=B2BDCF9C-CECB-4391-A0DC-3D95C6A08D21,,,,,,,,,,Unspecified - 1,,,,,,United States,Texas,Reeves,,20 miles northwest of Pecos on US 285. West of highway.,,1.0,,31.653675,-103.694292,WGS84,2500.0,,K. Heil,,GeoLocate,,Determined by the distance NW of Pecos on US 285.,788.0,,,,,2585ft.,,,,2023-07-16 07:02:03,989e20df-a610-11e3-a341-00ff10703b0e,104,04fe76f2-8d34-447c-9ff0-1d397e4d0e55,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6072821,Reeves
6173506,SRSC,,,PreservedSpecimen,5e6dc3fe-b335-4769-88da-60a47b1422c6,00000088,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia,Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,Euphorbia albomarginata,9986.0,Torr. & A. Gray,Euphorbia,,albomarginata,,,Species,,,,,,,,Barton H. Warnock,,5122,1947-04-20,,1947.0,4.0,20.0,110.0,,"April 20, 1947",Frequent and widespread,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Reeves,,Balmorhea Springs; foothills of Barilla Mountains,,,,30.944863,-103.784404,,454.0,,ntay8638 (2015-02-24 14:10:53),,georef batch tool 2015-02-24; GeoLocate,reviewed - high confidence,,1006.0,,,,,3300 ft.,,,ntay8638,2023-07-16 07:02:03,,223,5e6dc3fe-b335-4769-88da-60a47b1422c6,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6173506,Reeves
6173507,SRSC,,,PreservedSpecimen,3fbebc76-52bd-4e19-bcd6-a5d3791b7436,00000089,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia,Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,Euphorbia albomarginata,9986.0,Torr. & A. Gray,Euphorbia,,albomarginata,,,Species,,,,,,,,Barton H. Warnock,,5119,1947-04-20,,1947.0,4.0,20.0,110.0,,"April 20, 1947",Frequent and widespread,,Limestone soil,,,,,,,,,,,,,,,,,,,,,,,Usa,Texas,Reeves,,Balmorhea Springs; foothills of Barilla Mountains,,,,30.944863,-103.784404,,512.0,,ntay8638 (2015-02-24 14:11:38),,georef batch tool 2015-02-24; GeoLocate,reviewed - high confidence,,1006.0,,,,,3300 ft.,,,ntay8638,2023-07-16 07:02:03,,223,3fbebc76-52bd-4e19-bcd6-a5d3791b7436,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6173507,Reeves
6173508,SRSC,,,PreservedSpecimen,427d36da-22e3-4f59-9f4d-f03267644014,00000090,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia,Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,Euphorbia albomarginata,9986.0,Torr. & A. Gray,Euphorbia,,albomarginata,,,Species,,,,,,,,Barton H. Warnock,,10120,1951-09-09,,1951.0,9.0,9.0,252.0,,"September 9, 1951",Frequent,,Sandy soil,"Prostrate perennial, rooting at nodes",,,,,,herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=9660d517-4273-4d30-aad4-14fb16080467 | herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=362bdf76-af07-46cc-b1e4-b7aa2df28ad8,,,,,,,,,,,,,,,,USA,Texas,Reeves,,along highway about 5 miles north of Saragosa,,,,31.074559,-103.607323,WGS84,9021.0,,ntay8638 (2015-02-24 14:05:13),,georef batch tool 2015-02-24; GeoLocate,reviewed - high confidence,,1067.0,,,,,3500 ft.,,,ntay8638,2023-07-16 07:02:03,,223,427d36da-22e3-4f59-9f4d-f03267644014,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6173508,Reeves
7355862,SRSC,,,PreservedSpecimen,c0271fca-2f62-40d1-a56f-93cbc6def12e,00000431,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia,Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,Euphorbia fendleri,9990.0,Torr. & A. Gray,Euphorbia,,fendleri,,,Species,,,,,,,,B.L. Turner,,24-385,2004-08-18,,2004.0,8.0,18.0,231.0,,,,,Gypsum soils.,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Reeves,,Ca. 7 miles W of Orla.,,,,31.822773,-104.034129,,664.0,,ntay8638 (2016-04-06 12:55:59),,georef batch tool 2016-04-06; GeoLocate,reviewed - high confidence,,,,,,,,,,,2023-07-16 07:02:03,,223,c0271fca-2f62-40d1-a56f-93cbc6def12e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7355862,Reeves
7355863,SRSC,,,PreservedSpecimen,cc912285-53c3-4a17-8c9b-fcef32117fc0,00000432,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia,Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,Euphorbia fendleri,9990.0,Torr. & A. Gray,Euphorbia,,fendleri,,,Species,,,,,,,,Barton H. Warnock,,6224,1947-07-03,,1947.0,7.0,3.0,184.0,,,,Gyp-hills.,,Frequent on gyp-hills.,,,,,,herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=6c908f69-99c3-4dbf-9a44-3eb369ed00a2,,,,,,,,,,,,,,,,USA,Texas,Reeves,,Carlsbad highway; 24 miles north of Pecos.,,,,31.676791,-103.769947,,624.0,,ntay8638 (2016-04-06 13:00:40),,georef batch tool 2016-04-06; GeoLocate,reviewed - high confidence,,,,,,,4000,,,,2023-07-16 07:02:03,,223,cc912285-53c3-4a17-8c9b-fcef32117fc0,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7355863,Reeves
7355864,SRSC,,,PreservedSpecimen,6014356c-940b-4cc6-a2aa-2f8b7da9dfb7,00000433,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia,Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,Euphorbia fendleri,9990.0,Torr. & A. Gray,Euphorbia,,fendleri,,,Species,,,,,,,,S. Sloan,,48,1972-08-21,,1972.0,8.0,21.0,234.0,,,,,Gypsum soil.,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Reeves,,6 mi. W Orla.,,,,31.821439,-104.019192,,794.0,,ntay8638 (2016-04-06 12:58:48),,georef batch tool 2016-04-06; GeoLocate,reviewed - high confidence,,,,,,,,,,,2023-07-16 07:02:03,,223,6014356c-940b-4cc6-a2aa-2f8b7da9dfb7,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7355864,Reeves
15742385,SRSC,,,PreservedSpecimen,bcea0e13-fa99-4700-9d85-a63f0909f409,00005590,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia,Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,Euphorbia serrula,10045.0,Engelm.,Euphorbia,,serrula,,,Species,Nathan C. Taylor,22 Jul 2016,,,,,,Nathan C. Taylor,,779,2016-07-22,,,,,,,,,Desert scrub.,Calcareous soil.,Stems prostrate.,,,,,,herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=462d771d-9e93-4e32-a9fb-9b6b3036db0a,,Euphorbia albomarginata,,,,,,,,,,,,,,USA,Texas,Reeves,,1.3 mi W of 17 on 3078.,,,,30.937789,-103.811854,WGS84,45.0,,,,,,,,,,,,,,,,2023-07-16 07:02:03,,223,bcea0e13-fa99-4700-9d85-a63f0909f409,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=15742385,Reeves
21154464,SRSC,,,PreservedSpecimen,21f2993d-2ee2-4e5e-8e8b-a19ba5970099,00012332,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Plumbaginaceae|Limonium,Plantae,Magnoliophyta,,Caryophyllales,Plumbaginaceae,Limonium limbatum,3562.0,Small,Limonium,,limbatum,,,Species,,,,,,,,Nathan C. Taylor,,1623,2018-07-02,,2018.0,7.0,2.0,183.0,,2 July 2018,,Salt flat.,Salty soil.,Stems erect; flowers purple.,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Reeves,,"1.8 mi. E of Pecos (I-20, 285 intersection) at turnout south of I-20.",,0.0,,31.406216,-103.452487,WGS84,5.0,,,,,,,782.0,,,,,2566 ft.,,,,2023-07-16 07:02:03,,223,21f2993d-2ee2-4e5e-8e8b-a19ba5970099,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=21154464,Reeves
21154468,SRSC,,,PreservedSpecimen,0dc5bad6-0d8e-4637-a3b7-df7825b7329e,00012333,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Amaranthaceae|Suaeda,Plantae,Magnoliophyta,,Caryophyllales,Amaranthaceae,Suaeda nigra,8766.0,(Raf.) J.F. Macbr.,Suaeda,,nigra,,,Species,,,,,,,,Nathan C. Taylor,,1624,2018-07-02,,2018.0,7.0,2.0,183.0,,2 July 2018,,Salt flat.,Salty soil.,Plants shrubby.,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Reeves,,"1.8 mi. E of Pecos (I-20, 285 intersection) at turnout south of I-20.",,0.0,,31.406216,-103.452487,WGS84,5.0,,,,,,,782.0,,,,,2566 ft.,,,,2023-07-16 07:02:03,,223,0dc5bad6-0d8e-4637-a3b7-df7825b7329e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=21154468,Reeves
